	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
60		no flankers		4	0.8	left	right
61	0.7251240029436303	flankers	right	4	0.8	left	right
62	0.7750054310963606	flankers	right	4	0.8	right	left
63	0.7250270699623798	flankers	right	8	0.8	left	left
64	1.0998478152141615	no flankers	left	8	0.8	right	left
65	0.8833189169308753	flankers	right	12	0.8	left	left
66	0.9417603828078427	flankers	right	12	0.8	right	left
67	1.1999382479880296	flankers	right	12	0.8	left	left
68	0.875054809901485	flankers	right	4	0.8	left	left
69	0.6583354668109678	flankers	right	12	0.8	right	left
70	1.5749913473046036	flankers	right	12	0.8	left	right
71	0.6582744560510037	no flankers	right	12	0.8	right	right
72	0.9667437188873009	flankers	right	4	0.8	right	left
73	0.6582277001398325	flankers	right	8	0.8	right	right
74	1.0917539111032966	flankers	right	8	0.8	left	right
75	0.8000711602107913	flankers	right	12	0.8	right	left
76	1.1250743390446587	flankers	right	12	0.8	right	right
77	1.083468706896383	flankers	left	12	0.75	left	right
78	0.7416613401073846	flankers	left	8	0.8	left	right
79	0.6667572324840876	flankers	left	4	0.8	left	right
80	0.7833744538256724	flankers	left	4	0.75	left	right
81		flankers		12	0.75	left	right
82	1.583454166950105	flankers	left	8	0.8	left	right
83	0.8582212569490366	no flankers	right	8	0.8	right	left
84	0.8084042607188167	flankers	right	8	0.75	right	left
85	1.5333557799713162	flankers	right	8	0.75	right	left
86	1.2416319751100673	flankers	left	12	0.8	right	right
87	0.45007210103358375	flankers	right	4	0.8	left	left
88	1.0667905318150588	flankers	left	8	0.75	left	right
89	0.45004587210860336	flankers	right	12	0.8	right	left
90	0.6584560628471081	flankers	right	12	0.8	right	left
91	1.000033641448681	flankers	right	8	0.8	left	right
92	1.2166631789805251	flankers	right	8	0.8	right	left
93		flankers		12	0.8	left	right
94	0.9584094779929728	flankers	right	8	0.8	left	left
95	0.5165327756076294	flankers	right	4	0.8	right	left
96	0.6333780745553668	flankers	right	4	0.8	left	left
97	0.7083152534287365	flankers	right	8	0.8	right	left
98	0.7250729705774575	flankers	right	12	0.75	right	left
99	1.0917299629545596	flankers	left	12	0.75	left	right
100	1.0084211954781495	flankers	left	4	0.8	right	right
101	0.6415666308748769	flankers	right	8	0.8	right	left
102	0.5500673114038364	flankers	right	12	0.75	right	left
103	0.5834401971951593	no flankers	right	8	0.8	right	left
104	0.5250634483381873	flankers	right	4	0.8	right	left
105	0.6751114301696362	flankers	right	12	0.7	right	left
106	0.6417160217133642	flankers	left	4	0.8	left	right
107	0.4251397973202984	flankers	right	12	0.75	left	right
108	1.283340242182021	flankers	right	4	0.75	right	right
109	0.9084046028328885	flankers	left	8	0.75	left	right
110	0.825008880769019	flankers	left	8	0.75	left	right
111	0.8832122906460427	no flankers	left	12	0.75	left	right
112	0.9750819511355076	flankers	right	12	0.75	right	right
113	0.7834189289606002	flankers	right	4	0.75	right	left
114	0.5498965382939787	no flankers	right	4	0.75	right	left
115	0.5332254906388698	no flankers	right	8	0.75	left	left
116	1.0250865411981067	flankers	right	12	0.75	right	left
117	0.5084040896581428	flankers	left	12	0.8	right	right
118	0.5415922325883002	flankers	left	12	0.8	left	right
119	1.191768222972314	flankers	right	12	0.8	left	left
120	0.6168051002714492	flankers	left	4	0.75	left	right
121	0.7166241206905397	no flankers	left	4	0.75	right	right
122	0.7250678388336382	flankers	left	4	0.8	right	right
123	1.2167726562292955	flankers	left	4	0.8	left	left
124	0.8917030497977976	flankers	right	8	0.75	right	left
125	1.050178784335003	flankers	right	4	0.8	left	left
126	1.4082515057416458	flankers	right	12	0.8	right	left
127	0.8584020084526855	flankers	right	12	0.8	right	left
128	0.7834289073543914	flankers	right	8	0.7	right	left
129	0.6917690782647696	flankers	right	4	0.8	left	left
130	0.7332444210769609	flankers	right	8	0.75	left	left
131	0.6916923871685867	flankers	left	8	0.75	left	right
132	0.6417242895258823	flankers	right	8	0.8	left	left
133	0.6084286650220747	flankers	right	4	0.8	right	left
134	0.5498765815063962	flankers	left	4	0.8	right	right
135	0.4584645017166622	flankers	right	8	0.8	right	left
136	0.5082541286319611	no flankers	right	4	0.8	left	left
137	1.4665729457738053	no flankers	left	4	0.8	left	right
138	0.7082394176286471	no flankers	left	8	0.8	left	right
139		no flankers		12	0.8	right	left
140		flankers		12	0.8	right	left
141		flankers		4	0.8	right	left
142	1.008386983838136	flankers	left	12	0.75	left	right
143	0.44173244329795125	flankers	left	8	0.8	right	right
0	1.1499727162154159	no flankers	left	12	0.75	right	right
1	1.1834496624178428	flankers	right	12	0.75	right	right
2	1.2084158926736563	flankers	right	8	0.8	left	left
3	0.7999132164695766	no flankers	right	8	0.8	right	left
4		flankers		12	0.75	right	left
5	6.528721496579237e-05	flankers	right	4	0.8	right	left
6	0.6082638789484918	no flankers	right	12	0.75	right	left
7	1.4167816082772333	flankers	right	4	0.8	left	left
8	0.891601270166575	no flankers	right	4	0.8	left	left
9	0.8334055579107371	flankers	left	12	0.75	left	right
10	0.7999950393132167	flankers	left	4	0.8	left	right
11	0.8667408108958625	flankers	right	4	0.8	left	left
12	0.6917399983685755	flankers	right	8	0.8	right	left
13		flankers		4	0.8	left	left
14	6.614250742131844e-05	flankers	left	8	0.8	left	left
15	1.1251504599495092	flankers	left	4	0.8	left	right
16	1.0500701623750501	flankers	right	12	0.8	left	left
17	1.1084135548771883	flankers	right	8	0.8	left	left
18	0.8000626073007879	flankers	left	4	0.8	left	left
19	1.4667106476335903	flankers	right	4	0.75	right	right
20	0.8083438201501849	flankers	left	8	0.8	left	left
21	0.8166418537257414	flankers	left	12	0.8	right	left
22	1.5083559082631837	flankers	right	4	0.75	right	left
